,scale,pose_scores,pose_scores,pose_scores,pose_scores,pose_mse,mouth_scores,mouth_scores,mean_fds,asym,mean_face,pca_texture,pca_shape,vids
48,2.10612205379,1.89296937189,-20.7082324243,-1.71749580801,-4.47374098644,4.33849974389,14.8287878175,-2.89145514979,1.48309999634,0.809140202521,2.17052597027,23.9523608043,18.2031208413,Ali_Landry_vid06_clip05_2secs
49,0.876632482516,20.1889987854,-1.23906047,-5.1832698726,7.37223480797,4.55301042474,-3.81796001926,1.77979469915,1.30061649867,1.1047365299,1.09260038573,24.1326029608,9.14950713839,Alison_Lohman_vid04_clip04_2secs
50,0.697119383789,27.0347454188,14.7822801182,7.34420485749,0.241472891419,8.51407942141,-8.60309366797,-3.22769588546,1.02775240789,1.01442241664,1.26617562258,15.326886914,10.8725287781,Al_Leiter_vid02_clip09_2secs
51,1.13549137921,-25.2695232447,16.991008587,0.612486015693,-0.778278984417,2.77120255568,1.08202589165,8.55240462454,0.876154466679,0.870042920099,1.20389006169,23.6388815015,11.8613300146,Ally_Sheedy_vid06_clip05_2secs
52,1.67328792001,5.10311009694,-5.84742962998,-0.511356351012,-1.13048085051,1.93252636978,13.9595147196,17.0019979149,1.09900481234,1.0074935867,1.81108117133,40.4334175205,16.9951738625,Allyson_Felix_vid01_clip05_2secs
53,0.866548987041,-20.1891617295,-1.13005531985,-1.9102011955,7.20746297404,4.4012527488,-0.765916476857,0.445321859806,0.640569448841,0.949081187249,1.04426435062,25.2010077183,9.70041902769,Amanda_Harkimo
54,1.54679356519,17.6123514989,-17.3856170128,1.98511307339,-5.37289737765,7.55031019591,3.46600218216,-6.85207110631,1.13810206755,0.956377306066,1.57673376704,30.7636597581,16.2204150443,Amber_Frey_vid01_clip08_2secs
55,0.912185925956,-14.9213416375,12.2154810598,2.28343297778,-1.85029566046,2.09827005183,0.795054809461,2.30370308481,0.886729654896,0.829305574746,1.91260732422,62.4274059095,17.9945172814,Amber_Tamblyn_vid02_clip02_2secs
56,0.664590485223,0.185250215864,0.74220815388,-3.16846532797,-3.62656201156,1.32465961687,7.62944936099,7.5604325106,0.719538930399,0.798853689934,1.45194137839,19.9175732359,13.0097933655,Amelia_Vega_vid01_clip03_2secs
57,1.20385496527,-23.8016968742,12.3483135959,6.71140643529,-10.1726307602,7.13438560859,2.30267927822,14.3894242363,0.474261645632,0.905249396704,1.41746600582,27.3082605688,12.3331470311,Amelie_Mauresmo_vid02_clip04_2secs
58,1.21020594313,5.49051286066,20.4737525507,-11.2361629121,-5.00327001104,3.56935377863,-11.7415966713,15.3417468118,0.903136989795,1.10703131836,1.59117742956,28.0512141588,13.3116195367,Amy_Brenneman_vid03_clip01_2secs
59,1.13003362453,-21.9073583538,-6.66135046731,0.187193210086,1.40218302714,4.01563652815,5.01766808274,0.708886012428,0.86592554982,0.876868999702,0.924674310747,34.4017603488,7.501024871,Amy_Davidson_vid01_clip03_2secs
60,1.17767354467,-20.6570522861,-9.47871328057,5.4908825652,-3.13990304601,4.61769140225,-2.9778884236,-3.24585922256,0.978091091819,1.08768916717,1.30239001132,16.4958987013,11.5942943562,Ana_Maria_Braga
61,1.22371469772,2.03657792822,3.93964735645,-4.01689751058,5.34327326888,5.61491824031,-0.187258178414,1.02051222705,1.18238010295,1.01603652312,1.1211060815,20.1365228557,9.92348360369,Andrea_Anders_vid01_clip01_2secs
62,1.52955304281,-7.77580716907,-27.897121993,2.52854731478,-0.979328610778,10.6109924238,1.94513767583,-12.4359098081,1.10130953882,1.08062080072,2.74536657583,38.7668677413,26.4723275825,Andrea_Bowen_vid01_clip03_2secs
63,1.23483794512,-18.4815582725,12.5577710313,0.18569837867,-2.33724383162,4.37462099399,-13.126873047,9.95856199516,1.06722920123,1.05170050981,0.825684082309,24.3071452671,8.14006838038,Andrea_Pfister
64,1.50754050693,-0.933294533589,1.67774063091,6.68100548676,0.253420572568,8.66025630304,8.35242342305,3.44433419431,0.921030097183,0.967878447813,1.97037656142,41.4843525056,17.6558511727,Andrew_Morley
65,1.19836761913,-15.6970802289,-4.07010257824,-2.55523491795,-1.05710403367,1.87048378632,-2.23796835521,-0.306310987713,0.567074344589,1.01058495199,1.29592115911,32.4808154994,12.0427760581,Anette_Cross
66,0.930461660765,15.9777332628,0.486809058527,-2.00717801773,6.53267859923,5.56494606658,-5.33346038913,-2.07219705959,0.841939184374,0.831219526518,1.24146071531,26.0107786746,10.8224482714,Anne_Nivat
67,1.12963377484,-10.0743915144,-5.98313684147,6.45915289949,-3.52431136908,1.81964427495,8.21803183544,4.17440468975,0.878943359054,0.842881778288,1.28198573161,24.9895037203,13.970676971,anne_shownieuws
68,0.571646773712,18.0534080864,3.09520264479,-11.4007848894,2.03645766165,3.2870141741,-4.46883815982,2.14935109269,0.984271533739,0.885971949117,1.8041034452,38.3641551672,17.7844366227,Antonia_Prebble
69,1.20343483857,-29.2531515317,-10.6222001994,3.05856381561,-0.488932922901,6.18706680585,0.379529335443,-1.30816733085,0.751908324766,0.925956437656,1.19883138528,29.3928842231,9.80231581792,Atom_Egoyan
70,1.23156985008,-15.5135875466,17.460250386,-2.91037717375,-3.16747172449,5.17043026662,0.827513724963,7.90069232511,1.00304052154,0.85758237952,1.50588385381,34.9302291368,15.2500537279,Bonnie_Sveen
71,1.28998072455,4.53050750984,-21.5914603231,1.11081574248,-0.397524390419,3.81438295079,17.9926802171,-3.40435054651,0.722910402088,1.15161453674,1.51475727295,42.9384750581,12.9933513532,Brene_Brown
72,1.07269093914,15.5129497364,1.09834301766,8.42160981565,4.74768567633,4.16899286493,-8.93115748737,-2.14767493009,0.56922405688,1.08778980884,1.41505803339,26.2937261457,12.6515258985,Brett_Anderson
73,1.17095618943,10.6640421584,18.632527434,4.20143847416,2.12141924464,2.35084164791,-3.24755177291,11.8390249245,0.780099986669,0.882355691362,1.65243595742,23.910544568,17.8692592078,Bridgette_Sneddon
74,2.09448433947,-3.66308804993,13.1465040243,13.1832150597,2.78915421556,2.49542221123,-7.63304513517,1.10993845486,0.851568471759,0.922061599984,1.17207225964,53.8458494015,13.7813255368,Caio_Blat_vid01_clip02_2secs
75,1.05986951062,-15.5956754267,12.7857648429,-2.88986046469,2.32850820533,6.53965741128,-8.64783849482,4.084790836,1.46496978282,1.14015856462,1.76754782953,17.3164384331,15.3113464143,Caitlin_Moran
76,1.09249447037,21.704229561,24.7555333431,-1.83517632309,1.07226528516,3.53336506459,6.56888191491,9.75386065872,0.728467106644,0.836762278269,2.21413144626,46.8051519555,22.2075892362,Calbert_Cheaney_U124_vid02_clip02_2secs
77,1.02940888716,-5.84420587163,-8.4937037238,-8.41707343577,5.66936526463,6.99473068886,0.450682118627,-2.45787884766,0.904943718348,0.902555141008,1.12897114149,31.7003481589,8.89093522407,Calbert_Cheaney_vid02_clip03_2secs
78,0.793235438017,14.5559502761,-8.90861297242,-5.21210153897,-4.30427199136,7.41827455326,-2.71574617351,-5.8876708311,0.772305704838,1.00150374332,1.94779721452,19.4576324878,19.7493138986,Cam_Gigandet_vid02_clip07_2secs
79,1.21632905784,22.3995044121,1.11254461747,-1.85399555405,-1.20632919217,5.75402729134,-8.26779999027,0.0148512285184,0.650323381897,0.91080021697,1.50636824302,39.976190133,14.6564052607,Candie_Kung_vid01_clip05_2secs
80,1.46447279651,17.1314504142,-1.97813153704,-0.205633809959,1.23417695225,2.6985885815,3.7615551138,-1.9163970176,0.694606484288,0.8636504884,1.37975810332,45.3564648024,14.6282566862,Carey_Lowell_vid03_clip02_2secs
81,1.05469265844,18.8121664647,1.76399408458,3.42325596758,3.0318923571,3.5594407829,-4.62093099199,1.99047808106,0.687951753588,0.973387102849,1.37998083106,26.5135079401,11.8706259364,Carla_Bruni
82,1.19295665618,-17.2795347003,3.21168776606,3.25317290725,2.52639988755,6.98565544773,4.69781030017,1.71146703326,1.43068906651,0.893219478255,0.604920565039,20.7017108548,5.34643700713,Carla_Sullivan_U126_vid04_clip03_2secs
83,0.840501234809,-26.7863503325,-5.70595478656,-7.27424817124,3.9513494082,6.98767417429,11.157821079,1.52716885735,1.40471202548,0.940989309748,1.45113468175,29.3837394726,13.6488063686,Carla_Sullivan_vid02_clip01_2secs
84,1.27405535409,23.6867432305,4.29737965727,0.929534732027,-6.10993873724,5.05559493604,-2.85499074362,-1.24825492629,0.599322406315,0.978171981591,1.48115743621,30.7383878758,13.8172353433,Carlos_Queiroz_vid03_clip01_2secs
85,0.969302343333,-15.4097777922,26.4977488947,1.67627527116,2.58445403416,6.92078538645,-8.65692438569,10.4661837652,1.0770527717,1.0277199255,1.88460756946,21.8486310055,15.6539337012,Carlos_Salinas_U127_vid01_clip02_2secs
86,1.02193441537,38.2170624362,26.4457364423,-4.86075954409,-0.223948270505,6.86039764664,-10.9179034135,7.35133812549,0.993813113365,1.22789795824,2.39551154173,25.4675082527,21.0659235657,Carlos_Salinas_vid01_clip03_2secs
87,1.29909675175,-1.00387571063,7.96635646607,-0.427924321187,7.84748920753,3.07203759358,2.47393141037,-4.40493464759,1.26215213791,0.984636262422,1.70869049065,20.6274858347,15.4558801484,Carlton_Dotson_U002_vid01_clip05_2secs
88,0.837447069446,-17.4725771821,9.28447917975,-1.60949223403,8.25649541802,4.67643251239,-9.93861788248,1.40523897073,1.04424891454,0.987447991346,1.40742445949,35.1462437158,13.5339359838,Carolina_Barco_vid03_clip01_2secs
89,1.05911644731,-8.73535594359,-4.60284964761,0.13932937445,1.98441838884,5.43089351287,-0.299629055483,1.00643145754,1.27514822946,1.06607803163,1.05592190885,24.5078006971,10.9332701682,Caroline_Dhavernas_vid01_clip04_2secs
90,0.845858453711,-20.4663156634,2.34719178893,-6.10225995467,3.81708796376,2.76631438752,-1.74936838869,-1.43099302954,0.792616259596,0.832231500595,1.0496152225,21.8599406145,9.98519983422,Caroline_Kennedy_U128_vid02_clip02_2secs
91,0.919692132886,-20.4657675122,4.49970117443,2.24375926245,6.24964373746,2.68824014739,-2.41468001722,-4.71516655829,0.856811787933,0.846310274389,1.27059659901,17.5438701907,12.9468988843,Caroline_Kennedy_vid04_clip01_2secs
92,1.01295651422,-8.93146247334,-7.09219386491,-4.2122792034,-1.00792098109,2.13730475139,-1.41374350583,-5.41340292271,1.01677203298,0.864633369965,1.20647066306,25.402334083,11.932195405,Caroline_Link_U129_vid05_clip01_2secs
93,0.375112755541,-18.1698865359,-6.50124786037,8.31863471652,-8.09221919384,4.252655911,2.07583759932,-0.506581820223,1.49456294348,0.917990711638,1.25680159219,32.5986110932,10.9540982425,Caroline_Maes
94,1.80528854948,15.0600957363,9.16911392236,2.02269959479,2.82014597467,3.98323228356,-3.06733823681,0.368962225204,1.17497748439,0.988068104563,1.1198388838,22.0086486235,10.9691203499,Carolyn_Hennesy_vid04_clip12_2secs
95,1.33289468296,0.786378977554,15.4502402835,6.06174277508,4.01429566925,3.21087851775,-2.50443916355,-1.96932475011,0.628322664155,1.05671649891,1.94584011024,30.6041644675,18.1769164122,Carson_Palmer_vid01_clip03_2secs
96,1.71594474693,-25.4330546658,-12.7797246229,-4.14715628636,-4.61655945527,7.04141346329,8.19930378881,0.603317535392,1.07137891274,0.962270295194,1.36795494662,26.0806230186,13.2341192777,Catherine_Bell_U130_vid05_clip01_2secs
97,2.04176792867,26.2373154203,-13.1269760568,8.4910924116,3.64617657898,6.65030257209,9.88146514774,-1.07797615066,1.20382720524,0.923709137903,1.5270594146,30.6467018486,12.5351449937,Catherine_Bell_vid06_clip01_2secs
98,1.22329102882,13.0988957318,-15.2075422694,-3.24113311776,-0.920744520704,4.29286734893,6.0375933695,-4.58148238368,0.798656733766,1.18070817313,1.50753946448,38.6462987968,10.4683728412,Catherine_Ndereba_U003_vid06_clip01_2secs
99,0.944645508009,-21.0559957151,25.4893998116,5.02495619251,-1.0301182783,2.94151856503,-3.99596871985,14.9511100953,0.784702114042,0.811093570045,1.92361476262,47.114992448,20.9575666716,Cathy_Freeman_U005_vid01_clip06_2secs
100,1.04419564292,-29.4466922222,-4.21458055945,2.82842080889,-0.892666042495,4.00975795514,7.70762157106,-0.663846946169,0.754019521758,1.03067841931,1.66865130798,38.4745058929,14.3943431635,Cathy_Freeman_U006_vid01_clip06_2secs
101,1.18878380506,6.08699529386,-16.532792658,-5.41612588631,3.56851910153,8.36231035944,-1.13354442853,-1.78044176453,0.84792528062,0.977798831003,2.04810278985,32.9971244114,20.1133055656,Cathy_Freeman_U131_vid04_clip02_2secs
102,0.945536179656,6.68667939949,26.1829984292,-0.0603395129267,3.52811848162,1.16535470371,-7.39303487404,7.31675383655,0.579132705304,0.86593247478,2.27999052093,28.5956778184,23.0247495729,Cathy_Freeman_U132_vid01_clip06_2secs
103,0.90109120335,3.89604770587,-1.82691183871,-1.00365299411,6.62019082463,5.51148791061,1.32109208697,0.979054172115,0.9744725455,1.12788242175,1.18723155605,48.0819227047,11.0625096557,Cathy_Freeman_U133_vid01_clip08_2secs
104,1.13813308607,-13.4210766499,3.48924899434,4.12927348215,1.08175092916,2.73327425331,-2.18541512441,2.53711619859,0.881343660679,0.837283463061,1.17299410743,27.2344427088,11.0231767401,Cathy_Freeman_vid01_clip01_2secs
105,1.03598825909,31.9941426226,11.3257724462,-12.0077473201,-0.744262226524,8.27103307437,-13.006118842,8.3644979298,0.905668104326,1.07066117717,1.74184724961,26.2826744,15.1822973735,Cauet_Cartonne
106,0.553384764717,-18.1518886548,9.5272390344,-0.620336415362,3.08317509073,2.93076050961,-12.7343863482,6.66285272247,1.22825347475,0.969196692581,1.87097617522,41.0449362069,17.2395977734,Cecilia_Hornus
107,1.10702943239,-2.11311557025,-12.5627910915,-15.8815710685,-3.22348758364,7.27815055689,3.87976896266,-12.5378209507,2.512817949,1.38448066369,2.10459654921,23.8313677916,18.9079578604,Cedric_Jimenez
108,1.55367891143,19.7739497887,-33.9400619396,2.166033344,3.99270971525,3.10814111939,6.95513984814,-7.02644266355,0.602871921325,0.884714255979,2.68847482172,41.2072229629,28.1754197737,Cedric_Villani
109,1.94401356562,12.9958468351,-2.63402067089,4.0848599136,10.7387604174,1.79019005008,-2.49395779626,-6.42434558752,0.634359034337,0.852334592488,1.90798130791,17.3514943484,17.0924335712,Charles_Rogers_U007_vid06_clip06_2secs
110,1.51674437681,-2.24234046814,-3.46110439025,3.33480395771,0.936144800681,8.63245065793,-3.53206771741,-7.22850851663,0.895130694487,1.11397590964,1.37794963537,31.3034939279,12.8567912389,Charlie_Clausen_01
111,0.90059984128,7.18878090155,1.52844219158,-0.651258903168,1.7572547154,4.8232466902,-4.85834014006,-3.8376490552,1.31694768573,1.01291006563,0.970859566067,19.3348702175,10.6548313079,Charlie_Clausen_02
112,0.866119061414,2.74116046871,1.855090744,1.74637505125,5.25377581776,1.38785064687,8.1955761855,-0.0131937784744,0.892759170144,0.878212608064,2.33637644042,15.9508722208,21.7708081953,Charlie_Coles_U135_vid04_clip02_2secs
113,1.46981019185,31.8979795172,-14.9010176088,2.98125573347,1.31384840309,3.20189822781,4.97094499278,-7.42405221826,0.820063626823,0.797596994943,1.78037230485,18.3351603507,14.0480907952,Charlie_Coles_vid02_clip03_2secs
114,1.02855841805,10.959849614,1.38064480144,-3.15406364089,0.260937681346,2.61751338599,-3.31486473041,-0.0541203333266,0.887709039962,0.924979433429,1.1441549231,40.8973426562,10.5570456776,Charlie_Deane_vid01_clip03_2secs
115,1.17149652349,-3.7089294468,0.477368533007,0.669774989209,3.53110337823,4.32819176631,2.81298716842,3.31950727609,1.05458036396,0.892290986194,0.930984045254,44.3577759843,10.9770917938,Charlie_Hunnam_U136_vid01_clip02_2secs
116,0.578370613969,7.2633268277,2.12678788673,5.58716375733,6.73563152701,5.51666203818,-7.21180880173,-1.8353076288,0.937530521489,0.936101287561,1.03891241291,14.4470235569,8.82159584495,Charlie_Hunnam_vid04_clip02_2secs
117,2.50477184966,-34.0050803152,5.97836045627,-8.66774616138,5.6445039274,7.18215502501,3.59360532595,1.81151464951,0.895262590802,1.03811730225,0.959150560979,40.8963152909,8.36188312161,Charlotte_Casiraghi_vid01_clip02_2secs
118,0.964429231882,37.0527855857,7.15295921994,-1.10951595656,-1.54351861295,3.75756273128,-1.5603691962,-0.175717039538,0.699081139982,0.935922804362,1.58262555356,23.0078394823,14.1955481784,Charlotte_Church_U137_vid04_clip01_2secs
119,1.35719868991,-18.7880071871,29.3395405941,4.31615844584,-2.51775653424,3.11729480351,-14.2570080168,7.28947797416,0.663924119358,0.909537814275,2.16357599001,26.9957485626,20.6318149517,Charlotte_Church_vid05_clip06_2secs
